"","cowcode","year","warstds","ager","agexp","anoc","army85","autch98","auto4","autonomy","avgnabo","centpol3","coldwar","decade1","decade2","decade3","decade4","dem","dem4","demch98","dlang","drel","durable","ef","ef2","ehet","elfo","elfo2","etdo4590","expgdp","exrec","fedpol3","fuelexp","gdpgrowth","geo1","geo2","geo34","geo57","geo69","geo8","illiteracy","incumb","infant","inst","inst3","life","lmtnest","ln_gdpen","lpopns","major","manuexp","milper","mirps0","mirps1","mirps2","mirps3","nat_war","ncontig","nmgdp","nmdp4_alt","numlang","nwstate","oil","p4mchg","parcomp","parreg","part","partfree","plural","plurrel","pol4","pol4m","pol4sq","polch98","polcomp","popdense","presi","pri","proxregc","ptime","reg","regd4_alt","relfrac","seceduc","second","semipol3","sip2","sxpnew","sxpsq","tnatwar","trade","warhist","xconst"
"2256",260,1949,0,34.44122745,8.550429031,0,128502.3477,0,3.929427914,0,0.432905839,1,1,0,0,0,0,0,3.992044296,0,8,3,0,0.094922997,0.009010375,12,37.8938974,2215.954982,0.451690583,33.60587554,5.291586975,0.13209132,15.33380852,0.022507495,1,0,0,0,0,0,34.0403024,0,68.66625488,1,0.119572337,61.35988811,1.098611951,0.855739348,15.50300387,0,32.78734447,118.9906759,0.142933958,0.170390061,0.313015831,0.37366015,0,0,4513.116324,10,1,0,0,0,2.732449962,3.835902552,2.438337798,0,0.950999975,38,0.062616381,0,61.50398928,0,5.054869106,118.9495586,0,87.9815895,1,60,0.581857973,10,0.671999991,43.81446406,0.024,0.05877291,0.461355581,0.158162037,0.052862271,0.444022533,72.89550603,0,3.993480804
"2257",260,1950,0,1,8.524180538,0,131365.737,0,0,0,0.370957494,0,1,0,0,0,0,1,10,0,8,3,0,0.094922997,0.009010375,12,37.84576606,2211.875568,0.451563982,33.57738555,8,1,15.30867468,0.022598255,1,0,0,0,0,0,33.95471183,0,68.53912858,1,0,61.3918313,1.098611951,1.229932904,17.727314,0,32.89393623,121.8616876,0,0,0,1,0,0,4522.660398,10,1,0,0,10,5,5,4,0,0.950999975,38,10,10,100,0,10,119.1060709,0,88.03524447,1,72,0,10,0.671999991,43.86361362,0.024,0,0.958491683,0.157829495,0.052780941,0.445135871,72.75708608,0,7
"2258",260,1951,0,2,8.526633175,0,131097.9061,0,0,0,0.398023814,0,1,0,0,0,0,1,10,0,8,3,1,0.094922997,0.009010375,12,37.82685518,2209.292002,0.452369227,33.62324636,8,1,15.30939559,0.022528307,1,0,0,0,0,0,33.9692538,0,68.51475413,1,0,61.39594757,1.098611951,1.302640915,17.73685074,0,32.90422268,121.6073187,0,0,0,1,0,0,4520.93816,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.6399548,0,88.04393673,0.25,84,0,10,0.671999991,43.87873265,0.024,0,0.958491683,0.157864986,0.052772517,0.444616546,72.86728464,0,7
"2259",260,1952,0,3,8.521206214,0,131642.6992,0,0,0,0.385262489,0,1,0,0,0,0,1,10,0,8,3,2,0.094922997,0.009010375,12,37.83868445,2211.553314,0.451706676,33.58165769,8,1,15.31958475,0.02255077,1,0,0,0,0,0,33.9903727,0,68.56985383,1,0,61.38426907,1.098611951,1.384793282,17.74629593,0,32.89246011,122.5909502,0,0,0,1,0,0,4518.885179,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.2524159,0,88.00763751,0.0625,96,0,10,0.671999991,43.85674564,0.024,0,0.958491683,0.157783305,0.052717131,0.444872692,72.77965666,0,7
"2260",260,1953,0,4,8.52837839,0,131895.9777,0,0,0,0.373259991,0,1,0,0,0,0,1,10,0,8,3,3,0.094922997,0.009010375,12,37.86264612,2213.056388,0.451903053,33.59005299,8,1,15.28982845,0.022540938,1,0,0,0,0,0,33.97029299,0,68.53441559,1,0,61.39044393,1.098611951,1.448329806,17.75565529,0,32.91125414,122.2223556,0,0,0,1,0,0,4518.790024,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,118.8288361,0,88.03299949,0.015625,108,0,10,0.671999991,43.86945958,0.024,0,0.958491683,0.157718611,0.052678447,0.444348292,72.72788196,0,7
"2261",260,1954,0,5,8.530964573,0,132887.6161,0,0,0,0.373083293,0,1,0,0,0,0,1,10,0,8,3,4,0.094922997,0.009010375,12,37.8290861,2209.667835,0.452157877,33.57034475,8,1,15.33373349,0.022570044,1,0,0,0,0,0,33.97465543,0,68.53259079,1,0,61.39435037,1.098611951,1.517322659,17.764925,0,32.90916825,124.0931597,0,0,0,1,0,0,4521.981128,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.0787513,0,88.04255402,0.00390625,120,0,10,0.671999991,43.87643076,0.024,0,0.966281772,0.157699098,0.05265941,0.445688673,72.75812918,0,7
"2262",260,1955,0,6,8.511851236,0,129222.3388,0,0,0,0.360955,0,1,0,0,0,0,1,10,0,8,3,5,0.094922997,0.009010375,12,38.00321832,2223.233889,0.454001022,33.55291306,8,1,15.36349648,0.022523566,1,0,0,0,0,0,34.05788472,0,68.79893639,1,0,61.28097882,1.098611951,1.635690212,17.7741127,0,32.7112016,119.1723558,0,0,0,1,0,0,4492.811408,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,118.6474982,0,87.80224907,0.000976563,132,0,10,0.671999991,43.60645434,0.024,0,0.966281772,0.158387702,0.053213789,0.444750825,72.8568653,0,7
"2263",260,1956,0,7,8.520248408,0,129406.9868,0,0,0,0.301696509,0,1,0,0,0,0,1,10,0,8,3,6,0.094922997,0.009010375,12,38.01659229,2226.139446,0.45294788,33.55000997,8,1,15.33442308,0.0498734,1,0,0,0,0,0,34.07232755,0,68.8590022,1,0,61.26856561,1.098611951,1.684359789,17.78563309,0,32.76442607,119.2834638,0,0,0,1,0,0,4493.747819,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,118.9290582,0,87.79289469,0.000244141,144,0,10,0.671999991,43.57513211,0.024,0,0.966281772,0.158096442,0.052962216,0,72.83305207,0,7
"2264",260,1957,0,8,8.511574531,0,131649.3284,0,0,0,0.301696509,0,1,0,0,0,0,1,10,0,8,3,7,0.094922997,0.009010375,12,37.8728199,2213.197294,0.452690279,33.57501724,8,1,15.3733943,0.040638302,1,0,0,0,0,0,33.97075433,0,68.57411398,1,0,61.36076185,1.098611951,1.724194169,17.79711533,0,32.83697774,121.6614869,0,0,0,1,0,0,4512.458474,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.0556414,0,87.98459037,6.1e-05,156,0,10,0.671999991,43.77711819,0.024,0,0.966281772,0.158018485,0.052955069,0,72.79794157,0,7
"2265",260,1958,0,9,8.516316993,0,131020.8685,0,0,0,0.308323801,0,1,0,0,0,0,1,10,0,8,3,8,0.094922997,0.009010375,12,37.86579609,2212.278047,0.452822353,33.58583097,8,1,15.35161758,0.025142699,1,0,0,0,0,0,33.96162525,0,68.57728617,1,0,61.35941272,1.098611951,1.749025941,17.80837631,0,32.81440627,121.1027442,0,0,0,1,0,0,4512.325811,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.0487004,0,87.97833493,1.53e-05,168,0,10,0.671999991,43.80906543,0.024,0,0.968831897,0.15819009,0.053030673,0,72.78757434,0,7
"2266",260,1959,0,10,8.520584081,0,131820.3662,0,0,0,0.403881609,0,1,0,0,0,0,1,10,0,8,3,9,0.094922997,0.009010375,12,37.86639064,2213.316055,0.45229828,33.60262876,8,1,15.32618161,0.066446297,1,0,0,0,0,0,33.96926938,0,68.53749737,1,0,61.3806272,1.098611951,1.81335783,17.81960297,0,32.86434569,122.7816117,0,0,0,1,0,0,4517.600089,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.4661623,0,87.99975239,3.81e-06,180,0,10,0.671999991,43.8436735,0.024,0,0.968831897,0.158044398,0.052857225,0,72.80222695,0,7
"2267",260,1960,0,11,8.383226132,0,159559.4534,0,0,0,0.403881609,0,1,1,0,0,0,1,10,0,8,3,10,0.094922997,0.009010375,12,3,9,0,33.14340413,8,1,15.08574264,-0.182591707,1,0,0,0,0,0,33.48806603,0,67.51852991,1,0,61.62723174,1.098611951,1.882513881,17.8307209,0,33.86500948,156.9431575,0,0,0,1,0,0,6099.190918,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,119.2196056,0,88.55362747,9.54e-07,192,0,10,0.671999991,44.40610174,0.024,0,0.968831897,0.153795269,0.050933545,0,71.63576144,0,7
"2268",260,1961,0,12,8.372295806,0,495000,0,0,0,0.422629207,0,1,1,0,0,0,1,10,0,8,3,11,0.094922997,0.009010375,12,3,9,0,18.99180031,8,1,15.03570139,0.042466301,1,0,0,0,0,0,33.53548683,0,67.4391866,1,0,69.9210968,1.098611951,1.919419527,17.8439827,0,34.21894487,310,0,0,0,1,0,0,6371.383301,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,209.8663025,0,88.64478179,2.38e-07,204,0,10,0.671999991,44.52729762,0.024,0,0.968831897,0.152344385,0.050253081,0,35.45970917,0,7
"2269",260,1962,0,13,8.365200163,0,495000,0,0,0,0.423571706,0,1,1,0,0,0,1,10,0,8,3,12,0.094922997,0.009010375,12,3,9,0,18.03988075,8,1,15.02811353,0.033332799,1,0,0,0,0,0,33.50247629,0,67.42439267,1,0,69.9210968,1.098611951,1.949190497,17.85568047,0,34.21619213,330,0,0,0,1,0,0,6549.230469,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,211.6958008,0,88.66997747,5.96e-08,216,0,10,0.671999991,44.55193002,0.024,0,0.969206989,0.152398804,0.050278458,0,33.83681107,0,7
"2270",260,1963,0,14,8.345220803,0,495000,0,0,0,0.423571706,0,1,1,0,0,0,1,10,0,8,3,13,0.094922997,0.009010375,12,3,9,0,17.36795044,8,1,15.08840801,0.0167761,1,0,0,0,0,0,33.42908485,0,67.31156779,1,0,69.9210968,1.098611951,1.964311242,17.865345,0,34.14949273,354,0,0,0,1,0,0,6606.4375,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,213.4279938,0,88.6919671,1.49e-08,228,0,10,0.671999991,44.60944265,0.024,0,0.969206989,0.153024306,0.050763389,0,33.46641159,0,7
"2271",260,1964,0,15,1.857288957,0,495000,0,0,0,0.423781991,0,1,1,0,0,0,1,10,0,8,3,14,0.094922997,0.009010375,12,3,9,0,17.84922981,8,1,5.588779926,0.065202899,1,0,0,0,0,0,33.38502951,0,67.1677658,1,0,69.9210968,1.098611951,2.022871256,17.87543678,0,86.57539368,373,0,0,0,1,0,0,6905.44873,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,214.6018982,0,88.78543165,3.73e-09,240,0,10,0.671999991,44.66567665,0.024,0,0.969206989,0.152236443,0.050337161,0,34.16065979,0,7
"2272",260,1965,0,16,1.828531981,0,495000,0,0,0,0.423781991,0,1,1,0,0,0,1,10,0,8,3,15,0.094922997,0.009010375,12,3,9,0,18.05418968,8,1,4.819789886,0.048693601,1,0,0,0,0,0,33.4374791,0,67.28047338,1,0,69.9210968,1.098611951,2.068380594,17.88656998,0,86.94151306,396,0,0,0,1,0,0,7136.20166,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,216.5630951,0,88.79056995,9.31e-10,252,0,10,0.671999991,44.6073911,0.024,0,0.969206989,0.151803341,0.050195569,0,34.56616974,0,7
"2273",260,1966,0,17,1.832139969,0,495000,0,0,0,0.420621991,0,1,1,0,0,0,1,10,0,8,3,16,0.094922997,0.009010375,12,3,9,0,18.04995918,8,1,4.068984032,0.0128921,1,0,0,0,0,0,33.36862965,0,30.25900078,1,0,70.33480072,1.098611951,2.07969141,17.89553642,0,86.73062897,410,0,0,0,1,0,0,7258.098633,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,218.1864929,0,88.88588505,2.33e-10,264,0,10,0.671999991,44.74757442,0.024,0,0.967949271,0.151644076,0.050167369,0,35.81679916,0,7
"2274",260,1967,0,18,1.909418941,0,495000,0,0,0,0.420621991,0,1,1,0,0,0,1,10,0,8,3,17,0.094922997,0.009010375,12,3,9,0,19.1590004,8,1,3.609710932,-0.010651,1,0,0,0,0,0,33.41484844,0,30.25900078,1,0,70.33480072,1.098611951,2.06875968,17.89788437,0,86.59632111,470,0,0,0,1,0,0,7351.445801,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,218.6502991,0,88.81047026,5.82e-11,276,0,10,0.671999991,44.68138306,0.024,0,0.967949271,0.151758132,0.050179547,0,36.62823105,0,7
"2275",260,1968,0,19,1.783215046,0,495000,0,0,0,0.420413703,0,1,1,0,0,0,1,10,0,8,3,18,0.094922997,0.009010375,12,3,9,0,20.43288994,8,1,3.351326942,0.060694098,1,0,0,0,0,0,33.44432975,0,30.25900078,1,0,70.33480072,1.098611951,2.126921415,17.90147018,0,87.0322876,490,0,0,0,1,0,0,7587.641113,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,219.2687988,0,88.82973824,1.46e-11,288,0,10,0.671999991,44.64615789,0.024,0,0.967949271,0.151788408,0.050101369,0,37.22666168,0,7
"2276",260,1969,0,20,1.759402037,0,495000,0,0,0,0.318050593,0,1,1,0,0,0,1,10,0,8,3,19,0.094922997,0.009010375,12,3,9,0,21.35651016,8,1,3.325719118,0.072156399,1,0,0,0,0,0,33.22384328,0,30.25900078,1,0,70.33480072,1.098611951,2.194331408,17.91100502,0,87.09150696,486,0,0,0,1,0,0,8010.375977,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,220.8692017,0,89.04718083,3.64e-12,300,0,10,0.671999991,44.9745138,0.024,0,0.967949271,0.150876008,0.049810774,0,39.09016037,0,7
"2277",260,1970,0,21,1.70480895,0,495000,0,0,0,0.417278707,0,1,0,1,0,0,1,10,0,8,3,20,0.094922997,0.009010375,12,3,9,0,21.68691063,8,1,2.788100004,0.052572899,1,0,0,0,0,0,33.33472197,0,30.25900078,1,0,70.33480072,1.098611951,2.243365765,17.92064667,0,87.90981293,495,0,0,0,1,0,0,8371.990234,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,222.5184021,0,88.9315703,9.09e-13,312,0,10,0.671999991,44.86660654,0.024,0,0.966411412,0.151029664,0.049891752,0,40.57123947,0,7
"2278",260,1971,0,22,1.491842985,0,495000,0,0,0,0.417278707,0,1,0,1,0,0,1,10,0,8,3,21,0.094922997,0.009010375,12,3,9,0,21.17576981,8,1,2.957247972,0.019461101,1,0,0,0,0,0,33.31031586,0,22.5,1,0,70.45870209,1.098611951,2.260199308,17.93133926,0,87.53793335,484,0,0,0,1,0,0,8579.87793,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,224.3621979,0,88.92031599,2.27e-13,324,0,10,0.671999991,44.82265834,0.024,0,0.966411412,0.151110682,0.049920172,0,40.31837845,0,7
"2279",260,1972,0,23,1.398337007,0,495000,0,0,0,0.417278707,0,1,0,1,0,0,1,10,0,8,3,22,0.094922997,0.009010375,12,3,9,0,20.76559067,8,1,2.978550911,1.545590878,1,0,0,0,0,0,33.254535,0,22.5,1,0,70.45870209,1.098611951,2.29314065,17.93738937,0,87.78328705,470,0,0,0,1,0,0,8876.376953,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,225.3701019,0,89.00630458,5.68e-14,336,0,10,0.671999991,44.90274372,0.024,0,0.966411412,0.150982364,0.049917653,0,39.73991013,0,7
"2280",260,1973,0,24,1.439178944,0,495000,0,0,0,0.430465788,0,1,0,1,0,0,1,10,0,8,3,23,0.094922997,0.009010375,12,3,9,0,20.62639999,8,1,2.626665115,0.0444558,1,0,0,0,0,0,33.2134422,0,22.5,1,0,70.45870209,1.098611951,2.333599091,17.94225693,0,88.06813812,470,0,0,0,1,0,0,9218.673828,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,226.0601044,0,89.05620463,1.42e-14,348,0,10,0.671999991,45.03226873,0.024,0,0.971780479,0.15067094,0.049728993,0,39.22999954,0,7
"2281",260,1974,0,25,1.620296955,0,495000,0,0,0,0.430465788,0,1,0,1,0,0,1,10,0,8,3,24,0.094922997,0.009010375,12,3,9,0,21.84791946,8,1,2.546643019,0.0016573,1,0,0,0,0,0,33.2121789,0,22.5,1,0,70.45870209,1.098611951,2.323465586,17.94359589,0,87.43256378,480,0,0,0,1,0,0,9378.084961,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,226.1259003,0,89.1365191,3.55e-15,360,0,10,0.671999991,45.05085414,0.024,0,0.971780479,0.149966387,0.049368124,0,40.75988007,0,7
"2282",260,1975,0,26,1.556172013,0,495000,0,0,0,0.430465788,0,1,0,1,0,0,1,10,0,8,3,25,0.094922997,0.009010375,12,3,9,0,26.42057991,8,1,3.453905106,-0.008747,1,0,0,0,0,0,33.6827822,0,22.5,1,0,70.45870209,1.098611951,2.311941147,17.93988228,0,86.16049194,490,0,0,0,1,0,0,9096.779297,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,225.2669983,0,88.56945501,8.88e-16,372,0,10,0.671999991,44.57531936,0.024,0,0.971780479,0.153225553,0.050944515,0,48.3936882,0,7
"2283",260,1976,0,27,1.33109796,0,495000,0,0,0,0.430465788,0,1,0,1,0,0,1,10,0,8,3,26,0.094922997,0.009010375,12,3,9,0,24.69244003,8,1,3.124651909,0.0581012,1,0,0,0,0,0,33.54947171,0,18.89999962,1,0,71.95210266,1.098611951,2.371364594,17.93498611,0,86.79149628,500,0,0,0,1,0,0,9396.992188,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,224.2304993,0,101,2.22e-16,384,0,10,0.671999991,87,0.024,0,0.971780479,0.153419714,0.051073938,0,46.45782852,0,7
"2284",260,1977,0,28,1.45341599,0,495000,0,0,0,0.433686793,0,1,0,1,0,0,1,10,0,8,3,27,0.094922997,0.009010375,12,3,9,0,25.68675041,8,1,2.874377012,0.0304428,1,0,0,0,0,0,33.51562756,0,18.89999962,1,0,71.95210266,1.098611951,2.40079999,17.93285561,0,87.05845642,500,0,0,0,1,0,0,9568.009766,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,223.7982025,0,101,5.55e-17,396,0,10,0.671999991,87,0.024,0,0.972975314,0.152772617,0.050730297,0,49.10308075,0,7
"2285",260,1978,0,29,1.329826951,0,495000,0,0,0,0.433686793,0,1,0,1,0,0,1,10,0,8,3,28,0.094922997,0.009010375,12,3,9,0,25.47916985,8,1,2.645889044,0.031062201,1,0,0,0,0,0,33.57321552,0,18.89999962,1,0,71.95210266,1.098611951,2.431417942,17.93166542,0,86.58731842,490,0,0,0,1,0,0,9727.253906,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,223.5605927,0,101,1.39e-17,408,0,10,0.671999991,87,0.024,0,0.972975314,0.15317705,0.050749592,0,48.56478882,0,7
"2286",260,1979,0,30,1.234799027,0,495000,0,0,0,0.433686793,0,1,0,1,0,0,1,10,0,8,3,29,0.094922997,0.009010375,12,3,9,0,24.79763031,8,1,3.173099995,0.041967101,1,0,0,0,0,0,33.54473004,0,18.89999962,1,0,71.95210266,1.098611951,2.475361109,17.93233299,0,86.34615326,490,0,0,0,1,0,0,9958.907227,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,223.620697,0,101,3.47e-18,420,0,10,0.671999991,87,0.024,0,0.972975314,0.152970042,0.050729823,0,47.07178879,0,7
"2287",260,1980,0,31,1.284162045,0,495000,0,0,0,0.433686793,0,1,0,0,1,0,1,10,0,8,3,30,0.094922997,0.009010375,12,3,9,0,25.07778931,8,1,3.31618309,0.007242,1,0,0,0,0,0,33.61469636,0,18.89999962,1,0,71.95210266,1.098611951,2.478217602,17.93557167,0,85.65220642,500,0,0,0,1,0,0,10068.60938,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,224.190506,0,101,8.67e-19,432,0,10,0.671999991,87,0.024,0,0.972975314,0.153076946,0.050831219,0,49.48574829,0,7
"2288",260,1981,0,32,1.250223994,0,495000,0,0,0,0.433985293,0,1,0,0,1,0,1,10,0,8,3,31,0.094922997,0.009010375,12,3,9,0,26.43541908,8,1,3.727339983,0.0034479,1,0,0,0,0,0,33.65982629,0,12.39999962,1,0,73.07440186,1.098611951,2.468607903,17.93743706,0,84.56817627,500,0,0,0,1,0,0,9981.791016,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,224.5196991,0,88.56054082,2.17e-19,444,0,10,0.671999991,44.59397664,0.024,0,0.973093688,0.153029374,0.050687677,0,53.33618927,0,7
"2289",260,1982,0,33,1.279868007,0,495000,0,0,0,0.433985293,0,1,0,0,1,0,1,10,0,8,3,32,0.094922997,0.009010375,12,3,9,0,28.73801994,8,1,3.97796011,-0.0045427,1,0,0,0,0,0,33.64015287,0,12.39999962,1,0,73.07440186,1.098611951,2.456678629,17.93674088,0,84.10526276,493,0,0,0,1,0,0,10044.21387,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,224.2821045,0,88.6076866,5.42e-20,456,0,10,0.671999991,44.65679705,0.024,0,0.973093688,0.152843631,0.050731486,0,56.67341995,0,7
"2290",260,1983,0,34,1.150627017,0,495000,0,0,0,0.433985293,0,1,0,0,1,0,1,10,0,8,3,33,0.094922997,0.009010375,12,3,9,0,29.8717308,8,1,3.689222097,0.023296701,1,0,0,0,0,0,33.58695941,0,12.39999962,1,0,73.07440186,1.098611951,2.481233358,17.93327904,0,85.1754837,490,0,0,0,1,0,0,10153.79004,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,223.6721954,0,88.66181527,1.36e-20,468,0,10,0.671999991,44.67069597,0.024,0,0.973093688,0.153097679,0.0509288,0,57.34183884,0,7
"2291",260,1984,0,35,1.219233036,0,495000,0,0,0,0.439281911,0,1,0,0,1,0,1,10,0,8,3,34,0.094922997,0.009010375,12,3,9,0,28.74548912,8,1,3.333909988,0.034008,1,0,0,0,0,0,33.56967598,0,12.39999962,1,0,73.07440186,1.098611951,2.50976181,17.92926598,0,84.62631989,496,0,0,0,1,0,0,10405.58301,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,222.8820038,0,88.66771959,3.39e-21,480,0,10,0.671999991,44.6955687,0.024,0,0.97519362,0.152668164,0.050697581,0,55.48263931,0,7
"2292",260,1985,0,36,1.308491945,0,495000,0,0,0,0.439281911,0,1,0,0,1,0,1,10,0,8,3,35,0.094922997,0.009010375,12,3,9,0,30.6312809,8,1,3.242801905,0.025496,1,0,0,0,0,0,33.64087947,0,12.39999962,1,0,73.07440186,1.098611951,2.528524637,17.92733574,0,84.69785309,485,0,0,0,1,0,0,10626.98145,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,222.4582977,0,88.60161107,8.47e-22,492,0,10,0.671999991,44.63739675,0.024,0,0.97519362,0.153353423,0.050887552,0,58.79180908,0,7
"2293",260,1986,0,37,1.301738977,0,495000,0,0,0,0.439281911,0,1,0,0,1,0,1,10,0,8,3,36,0.094922997,0.009010375,12,3,9,0,32.51132965,8,1,2.758790016,0.024826299,1,0,0,0,0,0,33.7033339,0,9.100000381,1,0,74.87069702,1.098611951,2.552487373,17.92815399,0,86.15171051,478,0,0,0,1,0,0,10907.54199,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,222.5442047,0,88.55697933,2.12e-22,504,0,10,0.671999991,44.52514058,0.024,0,0.97519362,0.153445202,0.050859151,0,61.51942825,0,7
"2294",260,1987,0,38,1.194584966,0,495000,0,0,0,0.439067602,0,1,0,0,1,0,1,10,0,8,3,37,0.094922997,0.009010375,12,3,9,0,30.15337944,8,1,1.600738049,0.0153923,1,0,0,0,0,0,33.69772138,0,9.100000381,1,0,74.87069702,1.098611951,2.566256285,17.92965698,0,87.85296631,147.6025163,0,0,0,1,0,0,11056.48926,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,222.8648071,0,88.4331614,5.29e-23,516,0,10,0.671999991,44.45590411,0.024,0,0.97519362,0.154335815,0.051393982,0,55.11740875,0,7
"2295",260,1988,0,39,1.165076017,0,495000,0,0,0,0.434960991,0,1,0,0,1,0,1,10,0,8,3,38,0.094922997,0.009010375,12,3,9,0,28.96838951,8,1,1.324028015,0.032483499,1,0,0,0,0,0,33.69240685,0,9.100000381,1,0,74.87069702,1.098611951,2.599425077,17.93412399,0,88.24537659,145.0959437,0,0,0,1,0,0,11399.77051,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,223.735199,0,88.42488831,1.32e-23,528,0,10,0.671999991,44.41297262,0.024,0,0.973565519,0.154363573,0.051242084,0,52.91487885,0,7
"2296",260,1989,0,40,1.17126596,0,495000,0,0,0,0.434960991,0,1,0,0,1,0,1,10,0,8,3,39,0.094922997,0.009010375,12,3,9,0,29.57232094,8,1,1.285851955,0.026797799,1,0,0,0,0,0,33.71791966,0,9.100000381,1,0,74.87069702,1.098611951,2.636554241,17.9424839,0,88.80190277,145.4645725,0,0,0,1,0,0,11761.32031,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,225.4759979,0,88.38107405,3.31e-24,540,0,10,0.671999991,44.38125867,0.024,0,0.973565519,0.154655012,0.051485663,0,53.91033936,0,7
"2297",260,1990,0,41,1.127825022,0,495000,0,0,0,0.3324911,0,1,0,0,0,1,1,10,0,8,3,40,0.094922997,0.009010375,12,3,9,0,31.53288078,8,1,1.292400002,0.0234723,1,0,0,0,0,0,33.71107924,0,9.100000381,1,0,74.87069702,1.098611951,2.682937622,17.96228981,0,88.72786713,144.9318154,0,0,0,1,0,0,12006.7666,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,227.4257965,0,88.47259581,8.27e-25,552,0,10,0.671999991,44.32141507,0.024,0,0.973565519,0.154817133,0.051313902,0,57.66484833,0,7
"2298",255,1991,0,42,1.102185011,0,495000,0,0,0,0.391584009,0,0,0,0,0,1,1,10,0,8,3,41,0.094922997,0.009010375,12,3,9,0,32.10634995,8,1,1.336043954,0.022678977,1,0,0,0,0,0,33.83661449,0,7,1,0,75.31950378,1.098611951,2.690971851,18.19771194,0,89.06876373,143.4393386,0,0,0,1,0,0,12110.90039,10,1,0,0,0,5,5,4,0,0.950999975,38,10,10,100,0,10,229.0892029,0,101,2.07e-25,564,0,10,0.671999991,98.30000305,0.024,0,0.969331622,0.155278707,0.051701317,0,58.36149979,0,7
"2299",255,1992,0,43,1.123371959,0,495000,0,0,0,0.439312414,0,0,0,0,0,1,1,10,0,8,3,42,0.094922997,0.009010375,12,3,9,0,33.45407104,8,1,1.317644,0.02280504,1,0,0,0,0,0,33.7182153,0,7,1,0,75.31950378,1.098611951,2.688459635,18.20530701,0,88.30396271,146.1151227,0.141789142,0.168484006,0.308807891,0.380918961,0,0,12111.56836,10,1,0,0,0,5,5,2.456942985,0,0.950999975,38,10,10,100,0,10,230.8356934,0,101,5.17e-26,576,0,10,0.671999991,98.30000305,0.024,0,0.467228763,0.023676099,0.000560558,0,61.1882515,0,7
"2300",255,1993,0,44,1.093215942,0,495000,0,0,0,0.43993747,0,0,0,0,0,1,1,10,0,8,3,43,0.094922997,0.009010375,12,3,9,0,33.4297905,8,1,1.303856969,0.022772282,1,0,0,0,0,0,33.62242873,0,7,1,0,75.31950378,1.098611951,2.670948982,18.21188354,0,88.44815063,146.7195867,0.141488649,0.168586036,0.307489366,0.382435949,0,0,12263.75586,10,1,0,0,0,5,5,2.461817234,0,0.950999975,38,10,10,100,0,10,232.358902,0,101,1.29e-26,588,0,10,0.671999991,98.30000305,0.024,0,0.468616001,0.0221997,0.000492827,0,59.98791885,0,7
